,0
2184,@TheAmitSadh but before that let's kick some ass at the box office on 17th of Feb! 💏
2185,"2 years of 'Baby' and we are soon back with 'spin-off' 
See u all in theatres soon 👊🏼#NaamShabana https://t.co/QJRZlUEUwm"
2186,It couldn't have been more beautifully easy! Check this out people👇🏼 https://t.co/sa0Culh2jH
2187,"Here is a small little tease before the full test. #PyaarKaTest #BappiDaRocks @running_shaadi 
https://t.co/luMdeopdEt"
2188,"#Repost @DevsB with @repostapp
・・・
Beaut | #TaapseePannu in archanaraolabel for 'Meelo Evaru… https://t.co/zy3zRKyXB7"
2189,"#Repost @DevsB with @repostapp
・・・
01.17.17 #TaapseePannu in labelritukumar for her appearance… https://t.co/Cap0EhuOvR"
2190,"#Repost @DevsB with @repostapp
・・・
01.15.17 #TaapseePannu in urvashijoneja dress and… https://t.co/1BEqonJqoQ"
2191,"RT @PlanC_Studios: Thriller and Action - @akshaykumar and @Taapsee!
A great combination of roles and characters. What do you feel?
#NaamSha…"
2192,"RT @running_shaadi: East or West, Time for #PyaarKaTest!
Song out soon.
#RunningShaadiDotCom https://t.co/Fq416IwKlH"
2193,She is wayyyyy cuter! https://t.co/d28E3JIsHZ
2194,"Here it is..... 
Another song for your Baraat!
#PyaarKaTest #BappiDaRocks
 https://t.co/FeXbhyTrj0"
2195,"RT @TheAmitSadh: Here's the second song, #PyaarKaTest from our film @running_shaadi 
Listen to Bappi Da's magic on Wynk. @taapsee 
https://…"
2196,"A super quirky love song. And an even more quirky Bappi Da for @running_shaadi #PyaarKaTest 
Let the madness begin!… https://t.co/xoqeBkS7d1"
2197,"RT @vervemagazine: With Pink, actress @taapsee took the tough road to making her mark in #Bollywood and it paid off. https://t.co/mgKIiBYQ1T"
2198,"So here is a video summary of my adventurous gate crash in a wedding
https://t.co/gr3WViPmiZ"
2199,"RT @fhmindia: Vote for your favorite celeb @taapsee &amp; win Personally Autographed FHM T-shirt by her.
To Vote click here : https://t.co/wCUP…"
2200,RT @abhilashthapli: Catch the very #Kaanphaad star @taapsee revealing why she get crashed a marriage in Mumbai..!!! 12-3 pm on @RedFMIndia…
2201,"Look at these 2 crazies! #NoMeansNo 
And more craziness your way on 17th Feb with… https://t.co/O8iNwTPy6J"
2202,"@crhemanth imagine! That's what I call ""chappar phaad ke"""
2203,"RT @RelianceEnt: Here's the trailer for @running_shaadi starring @taapsee, releasing worldwide on Feb 17. #RunningShaadiDotCom  https://t.c…"
2204,Let's get the world to see this magical world! Thrilled with association 😁 https://t.co/Cyzw34hcV0
2205,"More than a million views in less than 24 hours!!!! Wohooo 💃🏻💃🏻💃🏻
https://t.co/OpPejUprG7"
2206,@gurruchoudhary thankq so much!
2207,"RT @Blush_Channel: In case you missed the fun LIVE session we had with @taapsee! Here it is! Stay tuned for a surprise coming soon. 
https:…"
2208,Live now on https://t.co/U1gmYm4Zrd
2209,One of the craziest things I've done lately! Watch it everyone!!! 😂😂😂 https://t.co/NoWF4ie4do
2210,"RT @Blush_Channel: Get your questions ready. 
We will be going LIVE on Facebook with @taapsee in a few minutes. 
https://t.co/PzKH3nXAMM ht…"
2211,"RT @Blush_Channel: Going LIVE on @Blush_Channel's Facebook page with @taapsee very soon! 
Stay tuned: https://t.co/PzKH3nXAMM"
2212,"So I have a small secret to share. 
In 2 hours I will gate crash a wedding function. 
Catch it live on my Facebook page !"
2213,This is who the entire America selected! The majority! Like seriously! Is this account hacked ?? I mean it's diffic… https://t.co/iF1YlWEA5B
2214,"#Repost @DevsB with @repostapp
・・・
01.15.17 #TaapseePannu in labelritukumar bomber and zara… https://t.co/f1t0hBRpz3"
2215,"#Repost @DevsB with @repostapp
・・・
01.14.17 #TaapseePannu in bennch.hq for promotions of her… https://t.co/dUlhdyFgxK"
2216,"#Repost @DevsB with @repostapp
・・・
01.12.17 #TaapseePannu attended radio interviews for her… https://t.co/rEUplcKQ5C"
2217,And that was a beautiful start to my Sunday at the Mumbai Marathon for 'Harmony' How enthusiastic are our senior ci… https://t.co/fX72moYwF4
2218,@OYERJALOK lol! Wonder where u saw me???
2219,I have seen this gem! Blown away! Must watch! Amar Kaushik 👏🏼👏🏼👏🏼👏🏼 https://t.co/4cRvwnHKjO
2220,RT @RJUrmin: @TheAmitSadh &amp; @taapsee have decided to get me married and here's how! @FeverFMOfficial #RunningShaadiDotCom @ShoojitSircar @r…
2221,https://t.co/4Ei0QCJ2W7
2222,"RT @TheAmitSadh: Bhagayenge hum, nibhayenge aap
@taapsee @running_shaadi @Abundantia_Ent https://t.co/S92gXDrlMt"
2223,@jackkybhagnani fools! That's what u call people wearing those jackets in Mumbai right now 😂😂😂😂
2224,@honeybhagnani @Saqibsaleem @jackkybhagnani 😂😂😂 so much for being fancy ha! 😜
2225,"Ok so Mumbai crying out for cold makes the Delhite in me laugh out loud! Sweater, jackets aur boots nikal aaye hai 😂😂😂"
2226,@surajbirni40 aapke observation ki daat deti hu.
2227,RT @RJ_Palak: Bachcho stand according to your height !!! Looking forward to this digital bhasoodi @running_shaadi @TheAmitSadh @taapsee htt…
2228,"RT @TimesMusicHub: Arrange ho ya running, #DimpiDeNaalBhaageBunty is the #Shaadi song of the season @running_shaadi @taapsee @TheAmitSadh @…"
2229,"RT @Su4ita: In other news, @theamitsadh might have given me his flu germs today. Yeah.

@taapsee #Delhi REPRESENT GIRL!

#RunningShaadiDotC…"
2230,@waleed_nl watch running shaadi. U will know
2231,"Welcome to our crazy world! 
Be prepared for a ❤️full journey with some 🤣bumps 
https://t.co/2PLzso1kFL
https://t.co/dqV9XzBnfC"
2232,RT @myvotetoday: 👇🏼@taapsee 👇🏼 https://t.co/bHujh7nCFC
2233,A glimpse of the crazy fun we had on @running_shaadi watch out for the ultimate shaadi song https://t.co/zvgzq9awI6
2234,"RT @TOIEntertain: WATCH #RunningShaadiDotCom song: @taapsee and @TheAmitSadh  have the perfect tricks for runaway weddings

https://t.co/C2…"
2235,@ManeMansi well that's the whole point. U will see a lot of me through out the year to compensate
2236,@Rakulpreet finally it's a chappar phaad ke moment for me 😂😂😂
2237,"RT @DharmaMovies: It has surfaced! India's first war-at-sea film, #TheGhaziAttackTrailer out now! @karanjohar @RanaDaggubati @taapsee https…"
2238,"RT @DharmaMovies: The unseen war, the war you should know about! #TheGhaziAttackTrailer out at 11am! @karanjohar @ranadaggubati @taapsee @T…"
2239,@crhemanth I'm finally gonna add a little rock to that roll in 2017!
2240,"@vrindaprasad 😘🤗
The year has started with a BANG!"
2241,And that makes my January a notch sexier 😍 #obsessingovermyownshoots 😜 https://t.co/WInymwZxQo
2242,@rjprackriti I bet it is!
2243,Oh wow! Thankq so much! My audience will always be my best judge. Thankq to all who voted https://t.co/XvGquUPVPZ
2244,"RT @MissMalini: .@taapsee makes one hell of a cover girl
https://t.co/WjR11bE7ww"
2245,Check out the first music video #DimpiDeNaalBhaageBunty from @running_shaadi in the voice of late #LabhJanjua -… https://t.co/2BdwCfCqt8
2246,The Ghazi Attack character look. @MatineeEnt @PVPCinema @RanaDaggubati @DharmaMovies @KaranJohar @Taapsee… https://t.co/LGTzjCEdm6
2247,RT @RanaDaggubati: The Ghazi Attack character look. @MatineeEnt @PVPCinema @RanaDaggubati @DharmaMovies @KaranJohar @Taapsee #TheGhaziAttac…
2248,@VikasKalantri thankq so much for noticing and appreciating 🙏🏼
2249,RT @CosmoIndia: “I watched horrifying videos of women being violated to get angry enough for Pink”- @Taapsee Pannu. Find more in #CosmoIndi…
2250,Hahahahahaha! I love this one. If I can achieve half of what he has I will retire happily! https://t.co/ye3aLvfvME
2251,@Salilacharya 😂😂😂 chalo shukar hai. Kuch toh banungi main finally!
2252,@Salilacharya arre ab finally main star ban jaungi na 🙏🏼😜
2253,Proud to be a special part of this extremely special film. https://t.co/a5oyiUX7Ve
2254,@gopilegacy007 convey my regards 🙏🏼
2255,@abhishekdograa thankq 🙏🏼
2256,"On Facebook  at 5PM tomorrow :) #FBLive
https://t.co/6tyuWd0KfO https://t.co/nDaw24DS5L"
2257,"The 1st single from @running_shaadi, #DimpiDeNaalBhaageBunty sung by the legend #LabhJanjua is now on @WynkMusic

https://t.co/VPbxRZhixm ""l"
2258,January 2017. Being a true Cosmo! https://t.co/J6J3pgKXAA
2259,RT @TimesMusicHub: #MusicVideo #ComingSoon - Get Set @running_shaadi! @taapsee &amp; @TheAmitSadh are on a run..Kahan chali sawari? @royamit197…
2260,"Kehte hai a good start is half job done. Help me get a kickstart in 2017 with @running_shaadi 
https://t.co/2PLzso1kFL"
2261,"@SanjeevKapoor thankq sir🙏🏼
That compliment tasted just like your desserts"
2262,@PonyPrakashraj ladka is getting mentally prepared
2263,Oh my god!!!! I can't forget this one. I was so star struck! 😍😍😍😍😍 https://t.co/cQGDoXfyFs
2264,@alifazal9 u manage to watch it when I invite u this time! That will earn u few extra points in the next squash match to begin with.
2265,@alifazal9 wow hero! Proud of u boy!
2266,Lucky are those people whose hobby become their job! Mine you can see right there! 😴 https://t.co/m4CV8KSw1i
2267,@TheAmitSadh in it together! 🤗
2268,I think it was actually the other way round 😜 https://t.co/ybRW9K7zBJ
2269,"My first 2 releases of this year! #Runningshaadi.com and #Ghazi 
Thankq for having this belief 😁 https://t.co/DiCIj9TMHa"
2270,"When you WANT the life to move at snail speed coz every moment is just so perfect, you want to live it for as long… https://t.co/xIrguAnM5d"
2271,RT @TheAmitSadh: Soch raha hu ab yeh couple ko kaise bhagavaau! Help me with some ideas guys 🤔 https://t.co/FlVy7RGKmi
2272,@bhawanasomaaya thankq 😘🤗
2273,"Wohooo!
https://t.co/2PLzso1kFL https://t.co/9TI34AHDIg"
2274,"Thankq for noticing our little gem. It surely is a dear film for us and we need all the support from our audience 
https://t.co/rzLCmIah7w"
2275,@kulharikirti ❤️🤗😘
2276,"You have cried with me, now it's time I make u laugh and dance with @running_shaadi 
Straight from our heart ❤️ 
https://t.co/2PLzsoiVxj"
2277,@sidd_rao thankq bro! Now time to dance n laugh !
2278,@ichaitanyac thanks :)
2279,@bangdu thankq :)
2280,@ayushmannk and we shall make sure u r at right place at right time for this one!
2281,@RajkummarRao thankq Raj 🤗
2282,@Rakulpreet thankq n the sardarnis are gonna enjoy it a tad bit more 😘
2283,@ReginaCassandra thankq sweetheart 🤗come n watch it this time with me
2284,@RanaDaggubati and now u need a crash course in punjabi to enjoy it more 🤗
2285,@LakshmiManchu burning it out totally 🤗
2286,And that's why he is rockstar! Love u sir ❤️ @SrBachchan https://t.co/XJLtNlQtu0
2287,@Imangadbedi @ShoojitSircar @ronnielahiri yeh toh bohot simple options de diye
2288,@ShoojitSircar @Imangadbedi @ronnielahiri chalo then let me know who wins. Main sirf winner se baat karti hu 😎
2289,@Imangadbedi @ShoojitSircar @ronnielahiri kyunki I'm a very lamb I race ki horse
2290,@Imangadbedi Bedi saaaaab! This is full on chakk de phatte!
2291,"RT @filmfare: .@taapsee and #AmitSadh will steal your heart with their chemistry in #RunningShaadi.

https://t.co/JBm57mYeaC"
2292,@Nnidhisin brother this time popcorn ke saath band baaja bhi lagega
2293,@jackkybhagnani then u will get sar pe bottle !
2294,Brotherrrr ab yeh hua na solid approval 😍 https://t.co/SzBYJzhRKU
2295,@Neetu_Chandra thankq so much 😘🤗
2296,@tanejamainhoon you are in for a joy ride then this year 😁
2297,@jackkybhagnani wohoooo! As far as it makes my producer SIR happy 😁 now come with a full on shaadi wali look to watch this one
2298,Tereko aur running karni hai! Abhi itni running karke mann nahi bhara. Ok let me tell the visionary director to tak… https://t.co/ZDmnyigTZS
2299,RT @running_shaadi: We are running so fast that we have reached at 8th spot! Keep the love going guys. #RunningShaadiDotCom ko no.1 banao!…
2300,RT @running_shaadi: We are still trending and this time on 12th spot! Thank you so much for the love guys. Watch the trailer - https://t.co…
2301,Whoa! That's a HUUUUUUGE compliment. Thanks for reassuring my belief in my choices. 🙏🏼 https://t.co/1xcjA0owRF
2302,Thankq 🙏🏼 https://t.co/qLLPlX2dVS
2303,@iFaridoon hahahaha. Save the best for the last right ?
2304,RT @running_shaadi: Bhasad mach gayi hai #RunningShaadiDotCom trending on 13th spot! Watch the trailer - https://t.co/CKaGjrhOdS https://t.…
2305,@ShaileshRSingh thankqqqqq 😁
2306,@honeybhagnani thankq for being a constant support 😘
2307,"This is it. Film that made me fall in love with my job and got me the honour of playing Minal Arora @running_shaadi 
https://t.co/2PLzso1kFL"
2308,Arre mere Sumit Uppal tu sabse cute hai yaar 😘❤️#whenyourcostarbecomesagreatbuddy https://t.co/oc64HTK3dG
2309,@Saqibsaleem but that's true! Sachiii! #TrueBanter
2310,Trailer releasing in an hour now. So excited and anxious as I have myself not seen the final version. Let's experience the thrill together😁
2311,"RT @running_shaadi: Aa rahe hai Running Shaadi wale bhasad machane!
Here's the official poster. #RunningShaadiTrailer reveals today. Stay t…"
2312,Laugh n fall in love https://t.co/bQjEUEC0hv
2313,Here's the first look of this special film @running_shaadi #BhagayengeHumNibhayengeAap The #RunningShaadi trailer w… https://t.co/fTMMQRTUsl
2314,'When the universe conspires..' what a wonderful day to release the trailer of @running_shaadi straight out of hear… https://t.co/FZr73g0N2c
2315,Yes we are 💪🏼this time to choke u with love and laughter https://t.co/tx9wRkJ3fO
2316,"RT @abhilashthapli: Dulha Dulhan raazi.. phir toh pakka hogi #RunningShaadi 😂
@taapsee https://t.co/vNVLlkq6LP"
2317,Delighted to share with you guys that the @running_shaadi trailer will be out tomorrow! Here's a teaser. Can't wait… https://t.co/ddFziANQD6
2318,Myoho and Ritika Sachdeva for a a PINK talk in Hyderabad. @DevsB @nickyjaan https://t.co/pI3pK1WhwS
2319,@rishabhr30 kindly send the email id to connect to for the same.
2320,"Another one from @vervemagazine  
This year is going to be quite sporty n sexy 😍 https://t.co/jYv0LBgozW"
2321,"@Salilacharya @vervemagazine aap quataar mein hai. I don't even listen to music that much, I just want them to hang around my neck 😜"
2322,@vrindaprasad 😘
2323,"Holiday over now back to business!
Here's to being Stronger 💪🏼, Sexier 👄and a Star ⭐️ this 2017! #BringItOn"
2324,@abhilashthapli Bhai tu mere status likh diya kar. Zyada interesting honge phir
2325,I wish we had invited him for a special screening of #Pink or let me buy a ticket for him to see! https://t.co/vVQJOgk0YW
2326,@priyagupta999 thankq 🙏🏼spunk n funk
2327,"@Saqibsaleem hahahaha. Fringe ne jaan le li meri! New year ho gaya, ab wrap party karein???"
2328,@rishabhr30 the team will get in touch. Thanks
2329,"Swag it up for @vervemagazine 
Pick your copy now! https://t.co/3cqyMkjhpK"
2330,RT @vervemagazine: Gear up for 2017 with @taapsee for our @gophoenixing supplement. Available on stands and on Magzter with our #January is…
2331,"RT @myvotetoday: Semifinal-2 (total 8 contestants)

Who deserves #Bollywood2016 #BestActressAward 
.
.
@fattysanashaikh @sonamakapoor @taap…"
2332,Life will be unfair... never take it too seriously! #NewYearMantra
2333,2017.... n things don't change much 😞 https://t.co/7MJUngz2AC
2334,Thankq 🙏🏼 https://t.co/XC4KEZD8sJ
2335,"RT @ShoojitSircar: Thank you Vikram..delighted &amp; can't express my joy that it's finally here.@TheAmitSadh @taapsee  ,Amit Roy https://t.co/…"
2336,RT @Abundantia_Ent: .@running_shaadi's director @royamit1973 on @MumbaiMirror's list of promising debutant directors in  2017! https://t.co…
2337,And that sums up my 2016 :) https://t.co/jn1vBx4vH4
2338,Whoa! So we still retain our top spot! How good is the view from there!!! #Pink https://t.co/adYNQoQDPD
2339,@TwitterIndia thankq! N we need to do this again! Soon!
2340,"Hearing a terrific script and a watching a very satisfying trailer of my next release,a perfect gratifying end to a wonderful year #humbled"
2341,"We have all the reasons to look forward to 3rd Feb 2017! #Runningshaadi.com 
https://t.co/g02VxrqWEH"
2342,@jackkybhagnani @Saqibsaleem SOONER please!
2343,The 'did u just click my picture' moment with THE LENSMAN @avigowariker https://t.co/4U6OBNAOY9
2344,The 'did u just click my picture' moment with THE LENSMAN https://t.co/8lwKUzQMoO
2345,@priyagupta999 😁🎄
2346,RT @HTBrunch: .@taapsee Pannu is @HTBrunch secret Santa: She goes from shocking pink to Santa red https://t.co/jHri26gX3M https://t.co/gWF3…
2347,Merry Christmas 🎄 🎊🎉❤️ https://t.co/uBt4i45dHY
2348,@123telugu amazing how u choose your headlines.
2349,Wohoooo!! Thankq 🙏🏼 https://t.co/nnIFlfunJs
2350,"#Repost @DevsB with repostapp
・・・
Thank you @divyam83 for this one 💕 (#TaapseePannu at the… https://t.co/XxUOdhbScj"
2351,"RT @PlanC_Studios: @taapsee Pannu practiced Martial Arts for two and half hours everyday for #NaamShabana.
https://t.co/TeEsKpm2aB"
2352,RT @rishteycineplex: Who was your favourite actress this year? Let us know in the comments below! #BestOf2016 https://t.co/l49aXEiwd4
2353,"RT @PlanC_Studios: Cyril Raffaelli, the action director of #NaamShabana, is known for his work in Tekken, The Incredible Hulk and The Trans…"
2354,"Mumbai- Hyderabad-Chennai-Mumbai 
All in 24 hours. I deserve my own flying carpet from Santa this year! #christmaswish #crazyday"
2355,Divyam Mehta and Tarun Tahiliani for JFW awards tonight. @DevsB https://t.co/wXb2crX5Ys
2356,I agree I said I'm a morning person but morning doesn't mean 5 am!!!! 😫😫😫 I'm more of an 8 am morning person 🙈
2357,Bhumika Sharma and Jaipur Gems for #PrideforWomenempowerment Awards tonight. @DevsB @nickyjaan https://t.co/K5e0rK78D1
2358,"RT @PlanC_Studios: Meet Cyril Raffaelli, the action director of #NaamShabana, who had also worked with Neeraj Pandey in @BabyTheFilm . 
htt…"
2359,Happy birthday to one of the sweetest out of our lot 😁 @tamannaahspeaks 🎊🎉
2360,@vrindaprasad @DevsB @nickyjaan thankq 😘
2361,Amit GT n Mirari Jewels for Ritz Icon Awards 2016. The rockstars @DevsB @nickyjaan my saviours https://t.co/6N2vVB3TQo
2362,@aniruddhatony @SrBachchan congratulations our rockstars!!!! 🎉🎉🎉
2363,"RT @PlanC_Studios: The versatile @BajpayeeManoj, all set to act in #NaamShabana https://t.co/H1LxGhiBuy"
2364,@kulharikirti good luck! Create a impact yet another time 😘
2365,"A super fun n cool association. Let's fruit it up!!!! 
https://t.co/tGCuz9aKiU"
2366,@rjprackriti thankq 😘
2367,@RanaDaggubati yesssss my friend 💪🏼we shall conquer more hearts ❤️
2368,@jackkybhagnani yesssss n many many more colours to go 😁
2369,@honeybhagnani 😘😘🤗
2370,@kulharikirti @LuxGoldenRose thankqqqqqqq kirti! Time for tears of happiness finally 😂😂
2371,RT @LuxGoldenRose: We would like to congratulate @taapsee for winning the Rising Star of the year award at the #LuxGoldenRoseAwards https:/…
2372,In a few more minutes ....😁 #luxgoldenroseawards https://t.co/KNoPNWXlIG
2373,@crhemanth HAS to be something different right??!!
2374,RT @jfwmagofficial: Meet @taapsee  our awardee at the Jfw Awards! Log onto https://t.co/JiAwXexymS for invites !! Limited seats only!! http…
2375,When your dress has an identity of its own! 💃🏻 https://t.co/fIQ2pY9g5z
2376,Happy birthday @Riteishd hope the year turns out to be as fabulous as u r 🎉🎉😁
2377,"@jackkybhagnani @Saqibsaleem I told u, u should've stayed"
2378,That moment when u know the god is listening 🙏🏼😇 https://t.co/2rXQHh10i6
2379,I'm sorry I beg to differ... it's strictly a GOL GAPPA n not a Pani Puri! https://t.co/nAdu0kfcaC
2380,Happiness is having gol gappas from a roadside van in my delhi street for dinner! Slurp slurp! #foodaddict #dillifoodlover
2381,@Nubia_India my pleasure :) good luck 👍🏼
2382,@jackkybhagnani @Saqibsaleem u missed the madness! We need to have u on the sets more often!
2383,"#Gratitude
@Pinkporcupines @NastyGal for Nubia phone launch in Delhi. 
Burning the midnight oil @DevsB 
@nickyjaan… https://t.co/6EpwoD0eoI"
2384,Happy happy birthday to the man whose heart is as big as his biceps! May u grow stronger big man @RanaDaggubati 🤗
2385,RT @PlanC_Studios: Remember this scene from @BabyTheFilm? @taapsee is set to come back with much more in #NaamShabana. Stay tuned. https://…
2386,Whistlessssss! Don't think anyone else could've played it better 🤗u look perfect big man! https://t.co/tKQr8rHGuc
2387,@ankupande imagine me! I start by 9:30 these days 😂😂😂
2388,"Love love being a morning person! 😍so much time for self, work and world! 😁 https://t.co/kkHKQSTBRo"
2389,When u know u want to etch an impact and leave the shadows behind make sure u walk facing the sun with the head hel… https://t.co/1DANp6xuiJ
2390,Had only heard about it but finally got a demo of how strong n deep the friendship is between Sajid sir and @akshaykumar #yaaronkibaraat 👏🏼
2391,@mePrateek1 awww. She is very pretty :)
2392,There is a very interesting way god overlooks and facilitates what he really wants to happen. All u can do is be smart to catch the hint. 😇
2393,"RT @LuxGoldenRose: .@taapsee's character was so intense, she broke down on the sets at times. She's our 'Rising Star of the Year' at the #L…"
2394,RT @KirenRijiju: Congrats @TheFilmPink I saw a film after 4 yrs. Big B @taapsee @AndreaTariang &amp; all were gr8! I've told IPS Officers to le…
2395,@KirenRijiju thankq sir 🙏🏼
2396,@jackkybhagnani @Saqibsaleem trust us for some fresh info all the time!
2397,@jackkybhagnani @Saqibsaleem I thought u said u are gonna be here !
2398,2 happy souls in the morning who got to sleep for undisturbed 8 hours followed by an exorbitant breakfast 😍😍😍… https://t.co/AUvlVrQ6Si
2399,"Shooting in meri pyaari Dilli with the dilli ka launda @Saqibsaleem be like ... 😍😍😍 
So much to be happy about!! 😁😁… https://t.co/1sfQFfoXM1"
2400,Ok so prayers are still on....
2401,Seriously!!! Has she left us???!!! It's still hard to believe. 🙈🙏🏼
2402,Surpass the hurdle with an unmatched height- POA https://t.co/XyImhP63D4
2403,@sujoy_g yusssss
2404,Not the reason behind me doing the film.... the reason behind why I was chosen to do Pink https://t.co/NB2ekudylc
2405,@DevsB will make it my weapon 😁
2406,Hahahahahahaha. Compensating is the new lobbying. 👏🏼👏🏼👏🏼👏🏼👏🏼
2407,"U can set the benchmark quite high with this, big man! https://t.co/bzEcR6OAbo"
2408,"Win or no win, yours was the most successful debut this year sweetheart ❤️️ @AndreaTariang https://t.co/6S3lIHwQXc"
2409,@BrindaPrasad1 😘
2410,@Tutejajoginder two nahi three. Shabana will mark the perfect end to my winter
2411,@NinoyV now I guess people will understand y I was so slow with my releases last few years
2412,"I'm in the ELITE gang finally!!!
Voting begins now...
#StardustAwards2017
https://t.co/Ah7tYFqQNQ"
2413,@OYERJALOK block it too!
2414,@Tutejajoginder hahahaha so true! All so different all together!
2415,Finally back on Telugu Screens with this special Appearance :) #17thFeb2017 https://t.co/LEueuISery
2416,"And it's raining releases! 
Proud to be a small part of this BIG film #TheGhaziAttack India's first under water war… https://t.co/lgKNDEBt0E"
2417,@kulharikirti 😘🤗
2418,@honeybhagnani thankq 😘 🤗
2419,@RanaDaggubati thankq buddy! For all the love 🤗
2420,@tahira_k thankq! Be on time at the right place this time!!!
2421,@_aakash_vaani finally! Congratulations
2422,"https://t.co/qfa5e8IWuq Directed by Amit Roy and produced by Ronnie Lahiri, Shoojit Sircar and Crouching Tiger. Shaadis go online! Wohooo 💃🏻"
2423,Glad to announce that soon you all can see the reason why I was chosen for #PINK. https://t.co/qfa5e8IWuq releasing on 3rd Feb 2017
2424,@Saqibsaleem thankq Uppal 😘
2425,Back to Delhi. Back to being Koroli. Back to the madness and energy this city injects in me. #MeriDilli 😁
2426,RT @PlanC_Studios: And here is an end of another exciting schedule of #NaamShabana at the dawn of a beautiful day! @taapsee https://t.co/b8…
2427,@Showbiz_IT whoa! What a way to twist everything n anything to suit your headlines.
2428,@YasminKidwai yes of course I remember
2429,@YasminKidwai hahahaha. Yes. I might become the most popular face there 😜
2430,Nepotism. Finally LEARNT the MEANING of this word. Now will learn to deal with it. 🤔
2431,Good luck @sujoy_g for restarting the game with another Kahaani. This better be good for our next year to be even better!
2432,"#Pink rated in top 20 Indian films by #IMDb 
#Honoured #ThankYou"
2433,And how important is this basta!!! I will miss it now 😜 https://t.co/FGLJ1L1pJn
2434,@kulharikirti thankq Kirti 😘
2435,@LakshmiManchu thankq 😘
2436,@idivyendusharma thankq Dindu!
2437,@vrindaprasad thankq 😘trust me my weighing scale still shows the same number 😁
2438,@sash041075 thankq Shashi :)
2439,@rjprackriti pakka
2440,@RanaDaggubati thankqqqqq! I'm ready to embrace the under water feather on the cap soon!
2441,@rjprackriti thankq 🙏🏼
2442,@humasqureshi thankq Huma! This time don't miss the screening!
2443,@crhemanth I am my own wood's Wonder Woman! Hahahaha
2444,Not just a day..... This is an amazing time for actors who wish to challenge the monotony https://t.co/UXZbKU9nfM
2445,@devarsighosh expect an actor to show versatility. Nothing is shit if done with honesty and belief.
2446,@AbhiDSingh thankq 🙏🏼
2447,@TollywoodBadcow hahahahha. Thankq 🙏🏼
2448,@crhemanth it is already one. A part of baby franchisee
2449,@ManishPaul03 thankq Manish! Ab ki baar aur Zor ka phatka
2450,@Nnidhisin brotherrrr it's going a lot of dhishoom n dhadaam!👊🏼💪🏼
2451,@iFaridoon thankq 🙏🏼
2452,@aniruddhatony thankq tony da!
2453,@tusharpandeyx thankq 🙏🏼
2454,@ShoojitSircar from pink to this red! Full on rolling. Thankq so much dada 🙏🏼 Maine woh 10 rupaye sambhal ke rakhe hai. #JustReminding
2455,@Ramkamal thankq Ram 🙏🏼
2456,RT @RelianceEnt: The Prequel to 'Baby' is all set for release! Are you excited to watch Naam Shabana? RT &amp; like to show your support! @Plan…
2457,@MrVijayVarma thankq 🙏🏼
2458,Humne rumaal rakh diya hai!! #31stMarch2017 #NaamShabana https://t.co/gzUjd1DDEQ
2459,"RT @PlanC_Studios: Here is the announcement you all have been waiting for! #NaamShabana releases on 31st March, 2017...Are you excited? @ta…"
2460,RT @PlanC_Studios: #Throwback to @taapsee all smiles as she decides to take away camera back home! Looks like she loves the camera the most…
2461,"Dreams do come true! 
Thank you 🙏🏼 https://t.co/PSqYiJus2e"
2462,@DevsB haina! Somethings make the most boring things also exciting
2463,@prakhar_alok @Pvsindhu1 well for me she will always be addressed as LITTLE girl
2464,RT @PlanC_Studios: Remember this beautiful view that @taapsee posted while she was shooting for #NaamShabana in #Mumbai? #Throwback @Relian…
2465,@ashutoshanmol72 @Pvsindhu1 she reached 2 consecutive super series finals and won one of them. Look at the glass half full 🙂
2466,This little girl is making history with every single step @Pvsindhu1 proud of u 👏🏼👏🏼👏🏼👏🏼
2467,@writish aap kataaar mein hai real hero 😎
2468,@Imangadbedi 😂😂😂 be prepared to get knocked down! Aur kya!
2469,"""It does not matter how many times you get knocked down, but how many times you get up."" Current state of mind 🤔"
2470,"RT @PlanC_Studios: Some shots of #NaamShabana were shot in these beautiful streets of Malaysia! We can't wait to witness, what about you?
@…"
2471,@WardaNadiadwala @NGEMovies thankq so much 🙏🏼can't wait for this beautiful journey to begin with some amazing bunch of people 😁
2472,@Judwaa_02 thankq :) and hope that makes u behave well with me ☝🏼️
2473,"How's the twitter world treating u??? 
Or rather.... how r u behaving I should ask 🤔 https://t.co/MbBU2UDtP3"
2474,RT @Varun_dvn: Give some love to my twin brother Raja he's new to Twitter follow him @Judwaa_02  https://t.co/ct3JKXv1fQ
2475,@NSaina such a fighter!! 👍🏼 setting amazing example for many 😘
2476,@iFaridoon hahahaha. I'm looking forward to this new side of me 😁
2477,@iFaridoon all great 😁
2478,@iFaridoon I'm not attending this show tomorrow
2479,It was a pleasure talking to u 😁 https://t.co/iy6y4zYw09
2480,Something so beautifully conceptualised has to be @IndiaToday Thank You 🙏🏼 https://t.co/X6X7qBBxT5
2481,@mohankapur thankq 🙏🏼
2482,When the goal is in focus .... #NaamShabana https://t.co/VPIU1AlAPU
2483,@vrindaprasad thankq 🙏🏼#KickLikeAGirl
2484,RT @PlanC_Studios: And here is one more from #NaamShabana shoot diaries! Can’t wait to witness the surreal scenes shot in this beautiful lo…
2485,"Breaking the mould and a lot of other things, quite literally. #IndiaTodayWoman proud to be on the cover for Novemb… https://t.co/lJSkYlioF0"
