,0
775,This could definitely a landmark film for @shahidkapoor and surely it's a great choice having Shahid on board. https://t.co/LOeX9YsQME
776,"Is this my Hindustan?

Fight between two groups over water in Maharashtra's #Aurangabaad"
777,"Now days stock markets are responding to BJP only..

Mark my words,
If @BJP4India wins #KarnatakaElections2018 then… https://t.co/ghD4rHcqKB"
778,"Bwahahhaaha.....
Can't stop laughing... Some people are just insane 😀😀😀

PS - Its a forward from Facebook https://t.co/aOPN0DjXeX"
779,"Good night laundo...

Happy Friday.... Jyada mat pio bc..."
780,Gained 21 followers and lost 7 (stats by https://t.co/ZIgtIQhsJR)
781,"RIP Himanshu Roy..

What's happening in our country .. sad 😫😫😫 https://t.co/2jl7IFtRD4"
782,"यार केजरीवाल जी,
आपके साड़ु के काम बड़े आराम से हो रहे है ऐसा सुनने में आया है,
लेकिन जनता के काम BJP अड़ा रही है..… https://t.co/YCqHGN59um"
783,@ArvindKejriwal Sir blame game ki konsi goli khate ho AAP? 😜😜
784,"RT @KapilMishra_IND: गधों को ऊँटो का रूप बहुत भाया हैं
ऊँटो ने गधो को अद्भुत गायक बताया हैं

इक ख़बर से खुशी मची हैं चमचों के बीच
केजरीवाल…"
785,"#Raazi is an EXCELLENT movie.

Alia is superstar in such a small age.
She is incredible.. 🙏🙏

Salute.."
786,"Modiji and Amit shah ji,
If you still won't suspend this rapist MLA #KuldeepSinghSengar 
Then SHAME ON YOU sir..… https://t.co/SHvqiBMtnQ"
787,"RT @jairamthakurbjp: Today is the 20th anniversary of #Pokhran2. India conducted multiple nuclear tests at Pokhran on May 11-13, 1998. Let’…"
788,"#Pokhran2
Today was one of the great day in Indian history when former Prime minister Shri Atal ji has successfully… https://t.co/cbiQUx4Rhf"
789,"#Cannes2018

I always wonder what actors do at cannes every year?
I believe they just go to show the extremely funn… https://t.co/7Zp7KkLWS4"
790,"Ishan Kishan yesterday, and Rishab Pant today. India perhaps  lost or ignored good choices for T20 wicketkeeper-batsmen."
791,"Ye kya hai bencho???

Subah subah aisi news Dete ho Twitter walo.... 🤔🤔 https://t.co/pnKteFwAcP"
792,"Good night chutiyon ki fauz....

I know u won't listen and keep on abusing...

Kuch dhang ka kaam hi Kar looo....

🙏🙏"
793,"I take my words back....
#SRHvsDD https://t.co/yi56Ifd9s2"
794,#RishabhPant looking either selfish or mad
795,Last 24 Hours = 16 Followers and 9 Unfollowers (stats by https://t.co/ZIgtIQhsJR app)
796,Chup be lukhhe https://t.co/zQBKUTWBNy
797,RT @BeingSalmanKhan: Sach Batau . We were not ready with the #Race3Trailer . Is liye itne posters banaye . But Intezar ka fal meetha hota h…
798,"BREAKING :-
#Race3 trailer on 15th May ...
Mark the date 👍👍👍

Guess what?? It has MIND BOGGLING action 💪💪

#Race3 trailer"
799,"Insta post by @remodsouza 

#Race3
trailer soon ... 😀😀😀 https://t.co/9d1JiN3BhU"
800,"#NehaDhupia
Aaj Kal Shaadi ka hi mausam hai Bhai log 😀😀😀

Heartly Congratulations @NehaDhupia @Imangadbedi 

Both r… https://t.co/MzKcT2HjeC"
801,"#Sanju releasing after #Race3 but promotions are full on but nothing on cards for race .

I hope product is not mad… https://t.co/i0T3oWPhg7"
802,"Don't you think now days
#PrakashRaj is speaking too much?"
803,"Very well played @mipaltan 
You deserve all the praise.

Hopw You WILL BE IN PLAY OFF'S for sure.

This requires element 👍👍

#MIvKKR"
804,"भगवान् इसका भला करे.....
जय श्री राम 🙏🙏 https://t.co/bMuDymgoj0"
805,"भाई मुंबई इंडियंस वालो, तुम्हे जबतक पानी गले तक नहीं आता तबतक जितना अच्छा नहीं लगता क्या? 😝😝🤔🤔

#MIvKKR"
806,"Can't imagine,
KKR didn't beat Mumbai Indias on their home ground...

#MIvKKR 
#KKRvMI"
807,"Koi nahi #IshanKishan 
Tune apna kaam Kar diya...

Mind blowing...

#MIvKKR"
808,"Don't worry bro...
Manish Malhotra jaise log Kuch bhi Kar sakte hai 😀😀😀

Apan Kare to apan chutiyaa kehlayenge 😌 https://t.co/DKL8DVZ1cU"
809,"#IshanKishan you beauty..

What a shot man... 4 in a row...

Outstanding bc...

#MIvKKR"
810,Gained 15 followers and lost 11 (stats by https://t.co/ZIgtIQhsJR)
811,#Race3 trailer will come THIS WEEKEND ... 🏎🏎🏍🏍🔜🔜🔜
812,"There are plenty of lukhhas who abuse me everyday but I never abuse them back...
Why guys?"
813,"Sonam Kapoor finally married .

What do you think of her film career now?"
814,RT @priyagupta999: This is #Amazon’s owner #JeffBezos when he started in 1999. Don’t lose hope😊 https://t.co/faLdncxrSq
815,RT @shirazwriter: #Race3 trailer coming very very soon. https://t.co/Lsg9wnr6j9
816,"Good morning guys..

Sunday ho ya Monday,
Roj Khao ande 😀😀🐓🐣🍶"
817,"#SonamAnandReception
Who is the fashion designer who asked to wear @Nike runner shoes on reception dress?

Hang him bc 😜😜😜"
818,"How can a groom wear SPORTS SHOES on a sherwani 😌😌
Fashion ke naam pe bencho Kuch bhi 😜😜😜😀
#SonamAnandWedding

 https://t.co/tIs4ZmLfXB"
819,"#IfRahulBecomesPM
A new ministrial post will be started for kejriwal ji,
U-TURN minister 😜"
820,"#IfRahulBecomesPM
1 RS will equal to 100 $ 😀😀😀"
821,"#IfRahulBecomesPM

Then even Sunil Grover will be out of job within a week 😜😜😜"
822,"I really feel sad that , Amit ji's ads come every 2 mins but Abhishek Bhai never comes, neither in Ads nor films 😀😀😜😜😜"
823,Latest Stats = 17 Followers and 5 Unfollowers (tracked by https://t.co/ZIgtIQhsJR)
824,"#102NotOut passed crucial Monday test ...
Drop is just 10% from Friday which is Excellent.

Collected 3 cr nett..
T… https://t.co/t5wIPpiVaG"
825,"मायावती जी अखिलेश से हाथ मिला रही है,
आम आदमी पार्टी कांग्रेस से हाथ मिला लेगी, 
ममता इन सबसे हाथ मिला लेगी 2019… https://t.co/9Z3liUoALU"
826,"#Race3

Secret sources :-
Race 3 trailer seen by some distributors and they told it's MIND BOGGLING..

Nobody would… https://t.co/i40ryXPVs7"
827,Good morning Doston... 🙏 https://t.co/RCmLQe1ifl
828,"Sunrisers , you are the masters in defending 🙏🙏🙏🙏

#RCBvSRH 
#RCBvsSRH"
829,"Good night laundo and laundiyon....

How was the day ?"
830,"तू अपने सर पे बाल बढ़ा टकले...

मेरे फॉलोवर्स बढ़ेंगे, चिंता मत कर https://t.co/S1f8Q2vww3"
831,"Badumbaaaaaa....
This is craze of mine 😀😀😀😀

Sapne me hi Sahi.. https://t.co/QfvXP3m13S"
832,"My week on Twitter 🎉: 272 Mentions, 3.93K Mention Reach, 2.22K Likes, 385 Retweets, 88 New Followers. See yours wit… https://t.co/iSYEUTQhEa"
833,"My week on Twitter 🎉: 272 Mentions, 3.93K Mention Reach, 2.22K Likes, 385 Retweets, 88 New Followers. See yours wit… https://t.co/oDeoZ6wNaV"
834,Latest Stats = 20 Followers and 9 Unfollowers (tracked by https://t.co/ZIgtIQhsJR)
835,"#Shamshera
Another #Besharam in the making..."
836,"#Shamshera

It will big FLOP on day one only..

Save this tweet 😀🙏"
837,"Our biggest fans this week: @AmiShilpaShinde, @BeingWazir, @SalmanAabdi. Thank you! via https://t.co/YW3ZTgIYAP https://t.co/6ZK7WE6nUc"
838,Many people unfortunately take CELL phone in hand first when they wake up instead of संडास पिचकारी to wash their a** 😀😀😀😀
839,"Good morning people...
Have a great week ahead... 🙏🙏
#MondayMotivation https://t.co/FTiqtHGlZR"
840,"Tu to bosdk, Newton hai na... Lukkhhe https://t.co/cjCSiZnTFi"
841,"Good night guys...

Tommorow go to office and do the same shit work 😜😜😜 https://t.co/McEIyr0ZIX"
842,Watching #Dabangg2 :) Jio Chulbul Pandy :)
843,"well played MUMBAI.. Jaan gale tak aa gayi thi :) Hopes alive
 #MIvKKR"
844,Last 24 Hours = 13 Followers and 5 Unfollowers (stats by https://t.co/ZIgtIQhsJR app)
845,"Can't imagine Alia and Ranbir looks so much in love.
#Brahmastra doing all good for them 😀😀😀"
846,"#102NotOut shown some growth on weekends.

But still won't be able to cover even investment forget profits."
847,"Watching one of my favorite and one of the best movie of this decade 
#Sultan 

Watch it now 👍

@BeingSalmanKhan… https://t.co/wf9Llv13Ts"
848,"#WorldLaughterDay
Laughing is the best medicine..

Keep laughing guys and spread love.."
849,"#WorldLaughterDay
😀😀😀 Simply south https://t.co/24XiIIvlh7"
850,"When just for a second, you feel you are #SalmanKhan 😜😜😜😜 https://t.co/ySP3HwPfEj"
851,"Good morning laundo...

Check this out and seriously think about it.. happy Sunday 👍👍 https://t.co/trhHiRp5d7"
852,@annedee1967 True... Deee
853,"Bhai jaise ganje ke sir pe ekhad Baal ugta hai salon me waise hi jadeja ugta hai saalo me 😜😜😜

#CSKvRCB https://t.co/rFIpRoRaup"
854,Last 24 Hours = 15 Followers and 4 Unfollowers (stats by https://t.co/ZIgtIQhsJR app)
855,"Well played #TimSouthee
Jab koi na chale tar hum chale...

#CSKvRCB"
856,"Hollywood directors will kill themselves after seeing the scene

😀😀😀 https://t.co/BgSbK5LT5b"
857,"Well played @mipaltan and welcome back to #ipl2018 😀
You can win any match if you back yourself.

Krunal you beauty.. 👍👍

#MIvsKXIP"
858,"Hardik ko nikalo aur krunal ko lo bc Indian team me .

#MIvsKXIP"
859,"#Stoinis got the same treatment he gave to Mumbai Indians...

Karma 😜😜😜

#MIvsKXIP"
860,"This #KrunalPandya is much better than flop hardik ..

No extra attitude, no chutiyaa hair cut but play with responsibility.

#MIvsKXIP"
861,"This flop #HardikPandya made 23 runs in 13 balls which he gave away in 6 balls in last over.
What a sham.

#MIvsKXIP"
862,"@BeingSalmanKhan Bhai jaan,

Please tweet Karo ki Mumbai Indians remove #Pandya ASAP.. 😀😀

#MIvsKXIP"
863,RT @BeingSalmanKhan: All the very best . Watch this teaser of #BhaveshJoshiSuperHero @HarshKapoor_ @AnilKapoor https://t.co/0bNQ6WOcag
864,"Shows of blockbuster #Omerta cancelled to such extent that it can't even do 5 cr life time business..

Wow supersta… https://t.co/5vHKoxGH1b"
865,"I hate VIVO ads bc...

Isse achhi to wo Airtel wali ladki hai... 😜😜😜

#MIvsKXIP"
866,"Did anyone see #ShilpaShinde ?

With sunil grover?"
867,"Bhai Yuvi, aap Sach me abhi retirement le loo aur bachho ko padhao..
Aap se abhi na ho payega..

#MIvsKXIP"
868,"RT @aajtak: .@DrKumarVishwas ने @twtpoonam से बातचीत  में केजरीवाल से मिले ज़ख्म को कुछ यूं बयां किया..
पराये आँसुओ से आँख को नम कर रहा हूँ…"
869,RT @Javedakhtarjadu: Jinnah was neither a student nor a teacher of Alig  Its a shame that his portrait is there  The administration n stude…
870,"RT @SpecialCoverage: मानहानि केस: कुमार बोले- 'हमारा 'सेनापति' कायर था, चरणों में लोट गया और बोला माफ़ कर दो हुजूर?
@DrKumarVishwas 
https:…"
871,"Congratulations Bhai fans,

@BeingSalmanKhan is undisputed king of BOLLYWOOD with huge 62% 💪💪

SRK and Aamir got ap… https://t.co/zZdrFlNXzI"
872,"Hence proved @ArvindKejriwal
Is LIAR CM...
I blindly trust @DrKumarVishwas

https://t.co/bgq57qdNQp"
873,"RT @KapilMishra_IND: वो पैदायशी झूठा है यह सच
अब दुनिया से छिपा ना रहा

कोई ऐसा सगा बचा भी नहीं
जिससे केजरीवाल ने झूठ न कहा https://t.co/46…"
874,"Will #MumbaiIndians will win today's eliminator match?
#MIVSKXIP"
875,"I know most of my fans agree to this...
 😀😀😀😜😜 https://t.co/jRoEbnb87i"
876,"Good morning frustrated people..

Be happy... Today is Friday....😀😀 https://t.co/YH62iPidin"
877,@krk_ka_dhadkan Tension na le pagli
878,"The Aamir Khan ads of #Vivo are really irritating and very frequently shown.

Band Karo yaar....

#CSKvKKR 
#IPL2018"
879,"Last IPL of #Dhoni

#KKRvCSK"
880,Chindhi.. https://t.co/UiFf8IWJfE
881,Gained 14 followers and lost 8 (stats by https://t.co/ZIgtIQhsJR)
882,"Everyone talks abt #SwachhBharat but nobody talks abt importance of DUST BINS to throw d dust.

Modiji took Cess fr… https://t.co/8CDJQTUBFE"
883,Loll lol lol 😜😜 https://t.co/oK63AeSwcM
884,#Race3 trailer SOON. 👌👌👍
885,"RT @KapilMishra_IND: बधाई .. 
1. NGT में मेरी याचिका स्वीकार

2. DDA और EDMC को 21 मई तक जवाब देने को कहा

3. केंद्र सरकार के जल मंत्रालय…"
886,"RT @dhruv_rathee: 2013: Only 2/10 world's most polluted cities were in India 

2018: We have 10/10 world's most polluted cities in India…"
887,"Good morning guys..

Missing you badly .."
888,"This #BenStokes of any use?

12 cr wasted by @rajasthanroyals 

#DDvRR"
889,"Watching #Don2 

I feel SRK must do #Don3 as early as possible..."
890,"Everyday some lukhhas unfollow me.
They don't understand the value of my blocking 😜😜😜 https://t.co/TXQGfXWQFd"
891,Gained 23 followers and lost 11 (stats by https://t.co/ZIgtIQhsJR)
892,"Just loved the trailer if #BhaveshJoshiSuperhero 

Don't call it a copy guys , don't blame  Bollywood that it won't… https://t.co/5309YQzF3X"
893,"RT @KapilMishra_IND: पाकिस्तानी डॉगी की मौत आई
उसको इंडियन आर्मी याद आई

कश्मीर में आतंकवादी ने वीडियो जारी किया

हिंदुस्तान की आर्मी के Ma…"
894,Welcome to my new 32 followers and goodbye to 12 unfollowers (FREE stats by https://t.co/bpLMmfMPZE)
895,@Shrutir93051047 @BeingSalmanKhan @aliabbaszafar Eid 2019.….
896,"Next BLOCKBUSTER shooting scout ..

#Bharat 
@BeingSalmanKhan @aliabbaszafar https://t.co/KmVGfmTX6u"
897,Bwhahahhaha https://t.co/sNXrraykc5
898,"Narayan Narayan 😀😀😀😀

Lalooo with aloo.. lol lol lol https://t.co/mZqI2TSney"
899,"Good morning people...

Happy labor day..."
900,"Can't imagine, SRK fans are so lukhha and negative that they can't even vote for their favorite star.

Aamir to kab… https://t.co/5b0hMwwmDh"
901,@Blusafire Aur lo madam hamari 😜😜
902,@Blusafire Bass joke Karo AAP madam ji...
903,"#KathuaKaSatya
One of the best thriller story for bollywood.

Take the best writer, write story and screenplay...an… https://t.co/olCOuMaPJP"
904,@Blusafire Sab Kuch madam ji
905,"Badumbaaaaaa.....
Aukaat....
Good night #2rs ppl.. https://t.co/m3WdA2HHrM"
906,"My week on Twitter 🎉: 301 Mentions, 1.48K Mention Reach, 2.83K Likes, 290 Retweets, 72 New Followers. See yours wit… https://t.co/I20FNk6Ezm"
907,"My week on Twitter 🎉: 301 Mentions, 1.48K Mention Reach, 2.83K Likes, 290 Retweets, 72 New Followers. See yours wit… https://t.co/015eJ6B4Mv"
908,Welcome to my new 33 followers and goodbye to 12 unfollowers (FREE stats by https://t.co/bpLMmfMPZE)
909,"#TeriBhabhiHaiPagle

How much will be it's recovery?
2 crores ?? 3 cr or 5 cr ?
Why to waste money guys, give that to me.."
910,"I really loved the poster of #TeriBhabhiHaiPagle 👌👌

Looking forward to see Sunil pal back again cos he only can dr… https://t.co/MZ8Tb4Va9L"
911,RT @shirazwriter: #Race3 post production racing ahead in full speed. https://t.co/0pZ0i7izsk
912,RT @BeingSalmanKhan: Catch me soon on @sonyTv with #DusKaDum . https://t.co/hbCG5okWke
913,"Our biggest fans this week: @being_tiger_, @BeingWazir, @SunilGrover24x7. Thank you! via https://t.co/YW3ZTgIYAP https://t.co/mMlqju3fF7"
914,"Well played #Kohli

Knock of a captain.

Desperately needed ...

#RCBvKKR"
915,"#AvengersInfinityWar rocking the box office like anything today..

Will collect huge huge 35 cr nett.
Tomorrow many… https://t.co/0kjDp0snTd"
916,"You are blocked you chutiyaa...

Asking abt Yuvraj when the tweet is abt kejriwal.... Tatti khaa le tu yuvraj ki.. https://t.co/BhERyzEDxf"
