,Unnamed: 0,0
2973,2973,"RT @narendramodi: Welcome to India, my friend PM @netanyahu! Your visit to India is historic and special. It will further cement the close…"
2974,2974,"RT @narendramodi: This year we mark 100 years of the end of the First World War. We remember with pride, the Indian soldiers who fought val…"
2975,2975,"RT @netanyahu: Thank you to my good friend, Indian Prime Minister @narendramodi , who surprised me with a personal welcome at the airport u…"
2979,2979,"Guys,
Once again , final, 
RT for #Shilpa
Like for #Hina 

Let's see, kisme kitna hai Dum 👍👍

#BiggBoss11Winner… https://t.co/Ov1FiVdWh0"
2980,2980,"3 million + tweets for #ShilpaShinde

साला इतने ट्वीट्स तो मोदीजी प्रधानमंत्री बने थे उस दिन भी नहीं किये थे लोगो… https://t.co/94fgTnvPwx"
2981,2981,"Shilpa ke fans ke liye Shilpa ne jindagi bhar #bb11 house me rahena chahiye 😜😜😜

#BiggBoss11"
2984,2984,One of the best thing seen in life... https://t.co/H0NvZX0UmM
2986,2986,"#MakarSankranti #MakarSankranti2018 

Makar sankranti ki hardik shubhkamnayen...
Be sweet to alll and be kind to al… https://t.co/bONdBvbIHH"
2987,2987,"Shilpa shinde ji ko happy #MakarSankranti 😀😀😀

Shilpa shinde for the win 

#BiggBoss11"
2988,2988,Welcome to my new 74 followers and goodbye to 18 unfollowers (FREE stats by https://t.co/bpLMmfMPZE)
2990,2990,"RT @luv_SHILPA_G: @KamalRKaan Yes we'll trend 
Shilpa Shinde For The Win"
2991,2991,"RT @sonu844507: @KamalRKaan Kitna baar bolu kar dunga

Shilpa Shinde For The Win"
2992,2992,"Shilpa shinde for the win

Guys, will you trend #ThanksParodyKRK on the #BiggBossFinale if #Shilpa wins?

#BiggBoss11 #BB11"
2993,2993,"Shilpa shinde for the win have MIND BOGGLING 1.86 MILLION TWEETS..

Guys u r really awesome. I appreciate you and l… https://t.co/2oflz8l7NT"
2994,2994,"How disgusting is this??
Such people must b given non bailable warrant https://t.co/iyzlZDbixg"
2995,2995,"WTF..😱😱😱😱

1.2 million + tweets for Shilpa shinde for the win trend

😌😌😌😌Mind BOGGLING Love..

I am a big fan of… https://t.co/SlmdpmG7Of"
2996,2996,RT @taran_adarsh: #TigerZindaHai nears $ 20 million in the international markets... Overseas total after Week 3: $ 19.21 mn [₹ 122.12 cr]..…
2997,2997,RT @taran_adarsh: #TigerZindaHai reaches *lifetime biz* of #BajrangiBhaijaan [₹ 320.34 cr]... Will be Salman’s HIGHEST GROSSER today [Sat].…
2998,2998,"Hey #Shilpa fans,
My tweets reach 1.34 million people and it's good reason to support your trend Shilpa shinde for… https://t.co/1l9IpIClaV"
2999,2999,"Yeah Shilpa shinde for the win #bb11

I know, people will trend #ThanksParodyKRK 😀😀😀

#BiggBoss11"
3000,3000,"Hey #Shilpa fans,

If Shilpa wins #BiggBoss11 then will you trend #ThanksParodyKRK ?

WILL YOU?

#BB11 

#WeSupportShilpaShinde"
3001,3001,"Anurag Kashyap shd stop wasting money of producers.

His film #Mukkabaaz collected disaster 70 cr nett on day 1.
Bh… https://t.co/HDtOH6ij4l"
3003,3003,"#Kalaakaandi collected an awful 1 cr nett on day 1 with over 1000 screens.

Congratulations to Saif 😀😀"
3004,3004,"All films released yesterday are disasters on the first day itself.

Yaar producers, itna fokat ka Paisa hai to muze de do yaar...."
3007,3007,"No one can track votes.. I repeat no one. So avoid fake reports. Keep on voting for your favorite contestant.  #BiggBoss11
#bb11"
3008,3008,"Fans of #ShilpaShinde and #HinaKhan don't waste your time in abusing the other, concentrate on your #Queen and vote… https://t.co/tbYlAV0DgQ"
3009,3009,"I praise #HinaKhan, fans troll me, I applaud #ShilpaShinde, you all say I am a Paid PR. I think very few people can… https://t.co/Rh7SQsEGU1"
3010,3010,#ShilpaShinde played the task with a lot of dignity and a lot of humour.  #BB11 #BiggBoss11 #BiggBoss… https://t.co/QYMLwzwbMt
3011,3011,"#Vikas apologized to #Shilpa for not listening to her regarding the photo issue..
That means Shilpa had suggested h… https://t.co/uSvUzSkuRu"
3012,3012,सर दलितों को अलग से विश करो प्लीज़ 😀😀 https://t.co/eEdldrxBIT
3013,3013,Good morning https://t.co/uWICr4Bmkw
3015,3015,"82 Followed, 16 Unfollowed me (monitored by https://t.co/ZIgtIQhsJR)"
3016,3016,"Good night guys.

Don't worry, Shilpa going to win handsomely in #bb11

#BiggBoss11 #bb11"
3018,3018,Pls keep voting for Shilpa Shinde. Last day for Voting. No matter how busy you’re Keep everything else Aside for to… https://t.co/GwTNwP3xKs
3019,3019,"RT @RealVinduSingh: Watch till end!
Ajaz Khan Reaction On Bigg Boss 11 | Shilpa Shinde | Hina Khan | Bigg Bo... https://t.co/28sCnN2LWI @Aj…"
3020,3020,RT @RealVinduSingh: Shilpa Shinde Is The Winner Of Bigg Boss 11 - Ravi Kishan Predicts https://t.co/7lFxm7XfzO @BollySpy @BiggBossNewz #BB11
3022,3022,"RT @iAmVJAndy: The New @BiggBoss Masterminds are @shindeshilpas &amp; @eyehinakhan Hina toyed with @lostboy54 in the task, whilst Shilpa also k…"
3023,3023,"RT @RealVinduSingh: To d most diehard FANDOM EVER!💥
SHILPA hs DOMINATED on al platforms of SocialMedia be it YT-TWT-FB, Press, Polls, Live…"
3024,3024,"So according to you , people who gave away their awards before Bihar elections we're trying to protect democracy? A… https://t.co/K36fAVjYek"
3025,3025,"Film #Kalaakandi bas superb reviews.
People should go and watch that film.."
3026,3026,"This chutiyapa is nothing but AWARD WAPSI BRIGADE who are retiring this year.

#SupremeCourt"
3029,3029,"So as per SC judges, democracy is under threat...

Ab ye log hi bach Gaye the bolne ko..."
3030,3030,"Don't know why media people give too Much importance to Taimur Ali Khan?
Taimur ne ye khaya, ye pehna, ye haga...
C… https://t.co/u7krmzCKhI"
3031,3031,"Guys , I am planning to invest in some good stocks whose price should be 2rs or less than 2 RS.

Can you please hel… https://t.co/8oGuSGYrrE"
3032,3032,"According to me #Shilpa is going win with huge percentage of votes in the history of #Biggboss

#bb11
#BiggBoss11"
3034,3034,"Rahul bcame president,
Media is speaking nonsense ,
Kejriwal Calling elected PM psychopath,
Hardik, Burhan, Jignesh… https://t.co/08AMAzc2Sz"
3036,3036,"RT @PawanDurani: Must say Vikas Gupta , was he one of Gupta from AAP to Rajya Sabha?  Trying his best to flatter Shilpa Shinde ...  Game is…"
3037,3037,"Many of my friends who r Shilpa fans took holiday today to do campaign for #Shilpa ...
Kudos guys

#bb11
#BiggBoss11"
3039,3039,"Good morning guys.

I have decided to SUPPORT only #SHILPA cos I find most genuine among all other #bb11 participan… https://t.co/JHr34J3Gwe"
3040,3040,"86 Followed, 27 Unfollowed me (monitored by https://t.co/ZIgtIQhsJR)"
3041,3041,"Good night guys.

I love you all to the core"
3042,3042,"#BiggBoss11 Eliminated Contestants Sapna, Benafsha, Sabyasachi, Akash, Bandagi, Arshi, Priyank, Luv, Hiten will be… https://t.co/NPWsNHFwWS"
3043,3043,"Don't trust any Voting Trends, Bigg Boss #Finale Voting Trends are not told to anyone other than Salman

So please,… https://t.co/jG9rhkc2TT"
3044,3044,"Gauhar is supporting #Vikas

Are you supporting this guys?

#BiggBoss11"
3045,3045,"GUYS, Tell me honestly,

I am REAL KRK or PARODY KRK? 

#bb11 #BiggBoss11"
3046,3046,"Soch samaz ke vote Dena 😜😜

#BiggBoss11 #bb11 https://t.co/HnqXCDBa0c"
3047,3047,Maha Maha Flop of all time like your book 😀😀 https://t.co/J7QiG0jWdr
3048,3048,"If #Shilpa wins the show,

Then which trend will you trend?

#BiggBoss11 #bb11
#WeekendKaVaar"
3050,3050,"Chutiyaa movie can cross 80 cr, can understand how much chutiyaa are present in our country 😀😀

#Fukreyreturns https://t.co/88nBlETVFH"
3051,3051,"Oye #Shilpa fans,

When #bb11 will be over , what will you do ?

#BiggBoss11"
3052,3052,"Yaar these #ShilpaShinde fans troubling me like anything ...
Everyone saying please tweet #WeLoveShilpaShinde

But… https://t.co/ojvcc208vL"
3053,3053,"तुम तो ठहरे परदेसी ....साथ क्या निभाओगे 😀😀

- विजय माल्या 😝😝"
3055,3055,In my college there was a colleague who used to fart very badly and we all students became such that we got used to… https://t.co/zmBSnA65EC
3056,3056,"RT @taran_adarsh: #TigerZindaHai Fri 3.72 cr, Sat 5.62 cr, Sun 8.27 cr, Mon 2.72 cr, Tue 2.56 cr, Wed 2.30 cr. Total: ₹ 316.74 cr. India bi…"
3057,3057,"RT @KavitaDutt1: @KamalRKaan Pure heart , patience , she knows what is wrong or what is ryt .. entretaining , humble , caring , positivenes…"
3058,3058,"RT @RajThebeer: @KamalRKaan Her best qualities r Cooking ,bitching , self victimized &amp; portrayed own self as a most genuine person"
3059,3059,"RT @varnn10: @KamalRKaan Shilpa is women f substance.There r two types f people in this world - giver and taker
She is a giver.She gives he…"
3060,3060,RT @kamran4mkn: @KamalRKaan #ShilpaShinde only have one quality that is to connect with people through her emotions and makes us wondered w…
3062,3062,"RT @Shilpafan4ever: @KamalRKaan SHe is only one who can stood up against Tv politics
others are afraid against corrupted producers
but she…"
3063,3063,RT @MohammadRaisKh7: @KamalRKaan Shilpa resembles Salman khan in nature...she has a big golden heart..she never hurts anybody just to get f…
3064,3064,"RT @Chikkuuzz: @KamalRKaan Shilpa's motherly nature, cuteness, humour, selflessness&amp;pure heart❤😍😚"
3065,3065,"RT @ShilpaOfficiall: @KamalRKaan @MuskanC09890967 Pure soul, honesty, patience, positivity n more.

PS : Asli Bharatiya Nari 😘"
3066,3066,"RT @R_rathod810: @KamalRKaan Intelegent, caring, beauty, stand against worng, know's value of relationship,gud for gud bad for bad...!!! Sh…"
3068,3068,"Glad that chutiyaa looking choosa huaa aam Akash is evicted.

 #BiggBoss11    
#bb11"
3069,3069,"Looks like for 
#Shilpa - Winning hearts is everything

For #Hina &amp; #Vikas - winning trophy is everything

#BiggBoss11
#bb11 
#WeekendKaVaar"
3071,3071,"Happy birthday to the WALL, one of most down to earth person in Indian cricket Shri. Rahul Dravid ji..

#HappyBirthdayDravid"
3072,3072,"#KamalaMillsFire 

Police arrested third accused. Glad they are doing something.
But I hope, thoda le de ke nipta na de maamle ko...."
3073,3073,"Good morning guys. 
Received this funniest video ever..

जब केजरीवाल मोदीजी की कार देखते हैं 😜😜👇👇 https://t.co/30Pes95eHt"
3074,3074,Welcome to my new 91 followers and goodbye to 22 unfollowers (FREE stats by https://t.co/bpLMmfMPZE)
3075,3075,"Huge love to my 5600 fans.
I owe you 5600 RS each 😀😀😀😀"
3076,3076,RT @aartey: @KamalRKaan Hahahaha..  KRK sometimes ur humour is beyond imagination..  It's one of them..  Keep it man
3077,3077,"#TigerZindaHai is rock steady and collected 2.5 cr on Tuesday.
Total stands at 315 crores.

BLOCKBUSTER"
3080,3080,"Happy birthday to one the best looking men in the world ""DUGGU"" @iHrithik
Wishing him all the best for his movies i… https://t.co/wvyaZf0HLq"
3081,3081,Everyone was very optimistic about this guy #Vikas at the start of #bb11 but as I said ये बंदा शकल से ही हरामी दीख… https://t.co/9OTot0CkjT
3085,3085,"#Hina is perhaps the most unwanted entry in the bigg boss house. She shdnt win.

#BiggBoss11 #bb11"
3086,3086,"Good morning guys.

Summer is coming, so SAVE WATER ✔✔✔👇👇 https://t.co/jSb5NXaoKr"
3087,3087,Gained 59 followers and lost 18 (stats by https://t.co/ZIgtIQhsJR)
3088,3088,"Good night mitron...

Body pe kaante aa Gaye Kya Mitron sun ke 😜😜😜"
3089,3089,"Wohooo... Retweet reach is staggering 1.34 million...

Feels like I got 1.34 million fans 😀😀 https://t.co/IJIrq4Qeos"
3092,3092,I hope you will go back and expose your own Shri @ArvindKejriwal ji 😌😌 https://t.co/q9J1d2QLwC
3093,3093,"Question to #Hina #Vikas &amp; #Luv fans,

Does #Shilpa trying to get sympathy votes?? 🤔🤔🤔🤔
#BiggBoss11 #bb11"
3095,3095,"Good morning guys.
Have a big smile everyday like this 😀😀😀😌👇👇 https://t.co/CPAgWRLsHp"
3096,3096,Latest Stats = 94 Followers and 14 Unfollowers (tracked by https://t.co/ZIgtIQhsJR)
3097,3097,"Good night guys...
Meet my friend who recently got married 😜😜😜😌😜 https://t.co/jJDoQ72AWA"
3100,3100,"BIGGEST POLL :-
Which will you watch ?
#Padmavat or #padman ?"
3101,3101,9th Feb is perhaps the best date for #Aiyyari release
3102,3102,"So #Aiyyari has postponed to 9th Feb. Now only #Padman and #Padmavat are releasing on 26th Jan.

All the best to both of them."
3103,3103,"First #HinaKhan called #ShilpaShinde ""bhainsi aunty"" on national TV...today she has been called ""Mohalle ki Aunty""… https://t.co/VyJstAYrKO"
3105,3105,Why #Vikas is little bit weaker than #shilpa as far #BiggBoss11 is concerned.. Vikas lost confidence very frequentl… https://t.co/O5qBaDJImb
3106,3106,"Those who are accusing that Salman inflated collections of #TigerZindaHai , they must understand that he could have… https://t.co/0EWMJfsAE3"
3107,3107,"#TigerZindaHai went heavy again on Sunday with collections rise by almost 50% .
It collected approx 8.5 cr and tota… https://t.co/QnDulRfGKm"
3109,3109,"Looking at the fan following of #Shilpa,
I wonder producers of #BhabhiJiGharParHai will reach out to her again to g… https://t.co/V5XtKPefIo"
3110,3110,"Good morning guys.
B silly but not chutiyaa..

Have a great week 👍"
3111,3111,Welcome to my new 125 followers and goodbye to 21 unfollowers (FREE stats by https://t.co/bpLMmfMPZE)
3112,3112,"Powerlifting world champion Saksham Yadav succumbed to his injuries. He, was injured in a road accident due to fog… https://t.co/KiapYaR10R"
3113,3113,"Powerlifting world champion Saksham Yadav succumbed to his injuries. He, was injured in a road accident due to fog… https://t.co/IKnCb3g7qJ"
3115,3115,"Many People allege that i copy tweets,
Are BC #2rsppl ,
Can't two or more people have same openion? 
Tell me honest… https://t.co/ZqzP4urF5m"
3117,3117,"Happy birthday to one of the fittest , good looking and finest actress Bipasha Basu. Hope she gets good movies and… https://t.co/SdZLkTntXi"
3118,3118,"Just Coz #Vikas wittnessed #Shilpa's Fanbase in the mall
&amp; This is Finale Week so He is trying hard to attack Shilp… https://t.co/JGbdXozu6K"
3119,3119,"Here's why #Shilpa deserves to win #BB11 more than #Hina &amp; #Vikas -
1 - Shilpa is a Kind Hearted person, Vikas &amp; Hi… https://t.co/v9tSQQpAzH"
3120,3120,"Vikas saying that he never met Divya but we have a proof now
He also knew Sabyasachi from outside &amp; BB made sabya p… https://t.co/DGmfPPp2WO"
3121,3121,"Good morning guys.
I have blocked anti Indian @thequint
Request you all to block it if you love your country. 👍👍
Ha… https://t.co/UMOQe5uU7B"
3122,3122,Last 24 Hours = 71 Followers and 18 Unfollowers (stats by https://t.co/ZIgtIQhsJR app)
